id_apolice,exposicao,idade_condutor,idade_veiculo,regiao,tipo_veiculo,tipo_uso,nivel_cobertura,classe_bonus,premio_vigente,premio_ganho
72028,0.1762,41,5,Sudeste,SUV,Comercial,Intermediaria,8,638.12,112.436744
72029,0.7475,50,18,Centro-Oeste,SUV,Particular,Completa,2,594.94,444.71765000000005
72030,0.4842,22,6,Sul,Sedan,Particular,Intermediaria,4,556.99,269.69455800000003
72031,0.5666,41,11,Centro-Oeste,Sedan,Particular,Intermediaria,6,347.15,196.69519
72032,0.5674,58,3,Sul,SUV,Particular,Intermediaria,9,415.88,235.970312
72033,0.3763,35,2,Sudeste,SUV,Particular,Intermediaria,6,408.36,153.66586800000002
72034,0.3847,49,10,Centro-Oeste,Sedan,Comercial,Intermediaria,1,654.54,251.80153799999997
72035,0.4663,42,7,Sul,Picape,Particular,Intermediaria,3,637.12,297.08905599999997
72036,0.2419,18,7,Sudeste,Sedan,Particular,Basica,1,1044.23,252.59923700000002
72037,0.6587,64,4,Sudeste,SUV,Particular,Basica,5,441.48,290.80287599999997
72038,0.9656,29,12,Sul,Hatch,Particular,Intermediaria,5,357.63,345.327528
72039,0.5136,41,5,Nordeste,Sedan,Particular,Basica,2,513.34,263.65142399999996
72040,0.9531,56,5,Sul,Hatch,Particular,Completa,3,482.74,460.099494
72041,0.991,20,13,Sudeste,Hatch,Particular,Completa,5,669.03,663.00873
72042,0.3947,41,8,Sudeste,Hatch,Particular,Intermediaria,5,448.65,177.082155
72043,0.9701,60,15,Sul,Sedan,Particular,Basica,6,458.12,444.422212
72044,0.3592,45,3,Nordeste,Hatch,Particular,Intermediaria,7,297.44,106.84044800000001
72045,0.7182,49,10,Sudeste,Picape,Particular,Completa,0,1014.2,728.3984399999999
72046,0.3671,64,3,Centro-Oeste,Picape,Comercial,Completa,2,1109.23,407.198333
72047,0.2916,43,7,Sudeste,Hatch,Particular,Intermediaria,7,464.92,135.57067200000003
72048,0.912,18,12,Nordeste,Picape,Particular,Basica,1,990.53,903.3633600000001
72049,0.7993,46,9,Sudeste,Hatch,Particular,Intermediaria,10,287.52,229.81473599999998
72050,0.8214,51,14,Sudeste,Sedan,Particular,Intermediaria,10,416.87,342.417018
72051,0.4398,34,7,Sul,Sedan,Particular,Intermediaria,9,439.79,193.419642
72052,0.7876,18,4,Sudeste,Hatch,Comercial,Completa,1,1131.12,890.8701119999998
72053,0.8533,41,6,Sudeste,Utilitario,Particular,Intermediaria,6,454.06,387.449398
72054,0.1574,31,3,Nordeste,Sedan,Particular,Intermediaria,3,455.53,71.700422
72055,0.6801,18,5,Norte,Hatch,Particular,Intermediaria,4,544.96,370.62729600000006
72056,0.2693,34,10,Sudeste,Sedan,Particular,Intermediaria,0,728.66,196.22813799999997
72057,0.7749,49,11,Sudeste,Utilitario,Particular,Basica,6,418.55,324.33439500000003
72058,0.8697,52,7,Sul,SUV,Particular,Intermediaria,1,552.26,480.300522
72059,0.2017,49,6,Sudeste,Sedan,Particular,Completa,3,505.21,101.90085699999999
72060,0.8679,30,11,Sudeste,SUV,Particular,Completa,4,699.08,606.731532
72061,0.5714,63,19,Norte,Hatch,Particular,Basica,8,305.24,174.414136
72062,0.765,42,10,Sudeste,Sedan,Particular,Intermediaria,0,575.11,439.95915
72063,0.2958,64,14,Norte,SUV,Particular,Completa,9,440.08,130.175664
72064,0.4775,60,11,Sudeste,Sedan,Particular,Intermediaria,6,404.07,192.943425
72065,0.4444,41,6,Sul,Sedan,Particular,Intermediaria,3,447.5,198.869
72066,0.7953,54,7,Centro-Oeste,Utilitario,Particular,Completa,4,658.94,524.054982
72067,0.6437,47,9,Sudeste,Hatch,Particular,Basica,4,374.07,240.788859
72068,0.4399,44,20,Sudeste,Sedan,Particular,Intermediaria,2,421.73,185.51902700000002
72069,0.1512,26,6,Sudeste,Sedan,Particular,Intermediaria,8,481.96,72.87235199999999
72070,0.348,58,7,Nordeste,SUV,Comercial,Basica,7,503.25,175.131
72071,0.2707,30,12,Nordeste,Hatch,Particular,Basica,7,232.27,62.875489
72072,0.1111,18,4,Nordeste,Hatch,Particular,Basica,2,606.22,67.351042
72073,0.8082,44,6,Sudeste,Hatch,Particular,Basica,7,309.96,250.509672
72074,0.1648,51,11,Norte,Picape,Comercial,Completa,2,1151.13,189.70622400000002
72075,0.5811,43,10,Sudeste,Utilitario,Comercial,Completa,5,893.59,519.265149
72076,0.4058,25,10,Sudeste,Hatch,Comercial,Intermediaria,4,721.83,292.918614
72077,0.939,57,15,Sudeste,Hatch,Particular,Basica,0,548.87,515.38893
72078,0.3117,76,3,Centro-Oeste,Utilitario,Particular,Intermediaria,7,656.74,204.70585799999998
72079,0.8244,51,10,Norte,Hatch,Particular,Intermediaria,4,372.29,306.915876
72080,0.4401,18,2,Sudeste,SUV,Particular,Intermediaria,2,828.42,364.58764199999996
72081,0.721,40,4,Nordeste,Sedan,Particular,Completa,9,509.08,367.04668
72082,0.8935,54,3,Centro-Oeste,SUV,Particular,Intermediaria,8,577.93,516.380455
72083,0.6518,24,2,Nordeste,SUV,Particular,Completa,0,1197.13,780.2893340000002
72084,0.1128,47,5,Sudeste,Hatch,Particular,Intermediaria,1,552.9,62.36711999999999
72085,0.7908,35,13,Sudeste,Sedan,Particular,Completa,7,638.4,504.84671999999995
72086,0.4138,45,5,Sudeste,Hatch,Particular,Intermediaria,10,309.93,128.249034
72087,0.5217,39,11,Sul,Hatch,Particular,Basica,4,394.48,205.80021600000003
72088,0.2511,60,1,Nordeste,Hatch,Particular,Basica,2,431.05,108.236655
72089,0.683,38,7,Sul,SUV,Particular,Completa,0,819.6,559.7868000000001
72090,0.7515,28,13,Norte,Hatch,Particular,Basica,8,448.68,337.18302
72091,0.7784,39,20,Sudeste,Picape,Particular,Basica,1,911.26,709.324784
72092,0.1558,38,12,Sudeste,Hatch,Particular,Completa,4,698.03,108.753074
72093,0.5918,65,7,Sudeste,Utilitario,Particular,Basica,5,442.55,261.90109
72094,0.9752,27,16,Nordeste,Hatch,Particular,Completa,8,384.93,375.383736
72095,0.4163,25,5,Sudeste,Sedan,Particular,Basica,0,535.85,223.07435500000003
72096,0.6322,37,6,Sul,SUV,Particular,Basica,5,435.03,275.025966
72097,0.2328,32,10,Sul,SUV,Particular,Intermediaria,8,467.66,108.87124800000001
72098,0.2919,53,5,Centro-Oeste,SUV,Particular,Basica,5,495.73,144.703587
72099,0.7341,42,20,Sudeste,SUV,Particular,Intermediaria,8,466.59,342.52371899999997
72100,0.2615,52,8,Sudeste,Sedan,Comercial,Completa,6,663.9,173.60985
72101,0.1241,26,19,Sudeste,SUV,Particular,Intermediaria,2,644.69,80.00602900000001
72102,0.8618,34,3,Sudeste,SUV,Particular,Intermediaria,0,868.06,748.094108
72103,0.3978,66,20,Sudeste,SUV,Particular,Basica,1,980.77,390.150306
72104,0.8933,43,10,Sul,Hatch,Particular,Intermediaria,2,463.49,414.035617
72105,0.2332,42,9,Sudeste,Sedan,Comercial,Completa,3,701.31,163.54549199999997
72106,0.0877,25,13,Sudeste,Sedan,Particular,Basica,0,506.06,44.381462
72107,0.3701,28,4,Sudeste,Sedan,Comercial,Basica,4,648.07,239.850707
72108,0.5363,34,2,Sul,Hatch,Comercial,Basica,0,754.14,404.445282
72109,0.4526,55,5,Sul,Hatch,Particular,Intermediaria,7,378.34,171.236684
72110,0.9847,49,20,Sudeste,SUV,Particular,Intermediaria,9,478.15,470.834305
72111,0.9247,18,2,Sudeste,Sedan,Particular,Intermediaria,8,447.94,414.21011799999997
72112,0.1992,45,11,Norte,Picape,Particular,Intermediaria,3,484.47,96.506424
72113,0.5157,49,19,Nordeste,Hatch,Particular,Intermediaria,7,348.16,179.54611200000002
72114,0.9493,54,9,Centro-Oeste,Hatch,Particular,Completa,6,612.95,581.8734350000001
72115,0.992,30,1,Sudeste,Sedan,Particular,Completa,1,1021.73,1013.55616
72116,0.7629,43,6,Centro-Oeste,Picape,Particular,Completa,8,533.49,406.999521
72117,0.5061,63,8,Norte,SUV,Particular,Completa,8,571.62,289.296882
72118,0.837,34,9,Sul,Hatch,Particular,Intermediaria,8,299.91,251.02467000000001
72119,0.5801,59,3,Sudeste,Sedan,Particular,Intermediaria,2,437.04,253.526904
72120,0.9194,50,13,Nordeste,Hatch,Comercial,Intermediaria,2,643.18,591.3396919999999
72121,0.9393,55,11,Sudeste,Picape,Particular,Intermediaria,6,589.16,553.3979879999999
72122,0.1929,45,14,Sul,SUV,Particular,Completa,3,808.37,155.934573
72123,0.9285,28,9,Sudeste,Picape,Comercial,Basica,8,596.08,553.46028
72124,0.4635,18,2,Sudeste,Hatch,Comercial,Intermediaria,10,583.18,270.30393
72125,0.2005,18,6,Sudeste,Picape,Particular,Intermediaria,4,943.23,189.117615
72126,0.8465,58,4,Sul,Sedan,Particular,Completa,10,370.84,313.91606
72127,0.779,54,2,Nordeste,Sedan,Particular,Completa,5,570.85,444.69215
72128,0.2549,54,15,Sudeste,Hatch,Particular,Basica,10,358.44,91.36635600000001
72129,0.4185,50,14,Sudeste,Utilitario,Particular,Completa,6,716.62,299.90547
72130,0.0938,64,17,Sudeste,Hatch,Particular,Intermediaria,0,475.57,44.608466
72131,0.7974,38,6,Nordeste,Utilitario,Particular,Intermediaria,7,334.63,266.833962
72132,0.8342,55,3,Sul,Sedan,Particular,Completa,7,479.43,399.940506
72133,0.9943,46,5,Nordeste,Sedan,Particular,Completa,4,488.03,485.248229
72134,0.8315,34,7,Norte,Picape,Particular,Intermediaria,1,596.89,496.314035
72135,0.5505,41,9,Nordeste,Hatch,Particular,Intermediaria,2,460.93,253.741965
72136,0.8692,43,3,Sudeste,Hatch,Particular,Completa,8,587.66,510.79407199999997
72137,0.1712,66,5,Sudeste,SUV,Particular,Basica,2,527.36,90.284032
72138,0.279,41,5,Sul,SUV,Particular,Basica,5,440.05,122.77395000000001
72139,0.9195,18,13,Sul,Hatch,Particular,Intermediaria,7,574.27,528.041265
72140,0.8631,31,4,Nordeste,SUV,Particular,Intermediaria,5,480.67,414.866277
72141,0.537,67,10,Centro-Oeste,Hatch,Comercial,Completa,5,827.05,444.12585
72142,0.8547,18,11,Sudeste,Hatch,Particular,Completa,6,704.72,602.3241840000001
72143,0.6188,18,4,Sudeste,Sedan,Particular,Intermediaria,6,608.86,376.76256800000004
72144,0.9176,50,1,Sudeste,Sedan,Particular,Intermediaria,2,479.14,439.658864
72145,0.2173,48,10,Nordeste,Sedan,Particular,Completa,5,439.8,95.56854
72146,0.2293,53,3,Centro-Oeste,SUV,Particular,Basica,2,549.39,125.975127
72147,0.1066,48,2,Sudeste,Sedan,Particular,Intermediaria,9,410.52,43.761432
72148,0.233,38,20,Sudeste,Hatch,Particular,Intermediaria,2,429.69,100.11777000000001
72149,0.7763,31,6,Centro-Oeste,Picape,Particular,Intermediaria,4,676.6,525.24458
72150,0.7291,51,15,Nordeste,SUV,Particular,Intermediaria,2,629.86,459.230926
72151,0.4971,58,15,Sul,SUV,Particular,Completa,3,637.17,316.73720699999996
72152,0.7031,56,10,Sudeste,Utilitario,Particular,Basica,8,438.92,308.604652
72153,0.3911,57,10,Sudeste,Sedan,Particular,Intermediaria,7,465.24,181.955364
72154,0.6922,44,5,Sul,Utilitario,Particular,Intermediaria,1,541.79,375.027038
72155,0.9615,54,4,Norte,Hatch,Particular,Intermediaria,8,395.55,380.321325
72156,0.8893,50,11,Sudeste,SUV,Particular,Intermediaria,6,434.83,386.69431899999995
72157,0.2773,40,4,Norte,Sedan,Particular,Basica,10,319.15,88.500295
72158,0.5874,28,12,Centro-Oeste,SUV,Particular,Basica,5,540.29,317.366346
72159,0.673,62,9,Sudeste,Hatch,Particular,Intermediaria,1,556.0,374.18800000000005
72160,0.6748,53,3,Nordeste,Hatch,Particular,Intermediaria,7,301.9,203.72211999999996
72161,0.8354,39,1,Nordeste,Sedan,Particular,Completa,8,332.81,278.029474
72162,0.102,40,4,Nordeste,Picape,Particular,Intermediaria,5,444.55,45.3441
72163,0.1683,45,11,Sudeste,SUV,Particular,Intermediaria,1,664.55,111.84376499999999
72164,0.7322,48,7,Norte,Sedan,Particular,Intermediaria,0,634.37,464.485714
72165,0.5581,37,1,Sul,SUV,Particular,Intermediaria,6,534.34,298.21515400000004
72166,0.5596,50,13,Norte,Sedan,Particular,Basica,3,408.37,228.523852
72167,0.8522,43,8,Sul,Hatch,Particular,Completa,6,453.5,386.4727
72168,0.7071,27,4,Sudeste,Sedan,Particular,Completa,1,805.44,569.526624
72169,0.8783,62,11,Sudeste,Hatch,Particular,Intermediaria,8,368.57,323.715031
72170,0.7336,45,3,Sudeste,Hatch,Particular,Intermediaria,1,473.75,347.543
72171,0.5394,25,5,Norte,SUV,Particular,Intermediaria,3,525.64,283.530216
72172,0.3173,37,13,Sul,Utilitario,Particular,Completa,9,505.53,160.404669
72173,0.3757,67,8,Sul,SUV,Particular,Intermediaria,6,725.02,272.39001399999995
72174,0.8861,62,2,Sudeste,Hatch,Particular,Basica,10,245.89,217.883129
72175,0.9366,18,12,Centro-Oeste,Sedan,Particular,Completa,4,977.8,915.8074799999999
72176,0.1212,44,3,Sul,SUV,Particular,Basica,6,360.8,43.72896
72177,0.962,26,1,Sudeste,SUV,Particular,Completa,1,754.29,725.6269799999999
72178,0.9537,22,5,Centro-Oeste,SUV,Particular,Completa,5,916.05,873.6368849999999
72179,0.9815,37,5,Centro-Oeste,SUV,Particular,Basica,5,625.83,614.252145
72180,0.2144,40,10,Norte,Sedan,Particular,Intermediaria,2,557.11,119.44438400000001
72181,0.939,33,1,Sudeste,Hatch,Particular,Basica,4,567.62,532.99518
72182,0.3501,52,2,Sul,Hatch,Comercial,Intermediaria,4,488.33,170.964333
72183,0.1021,18,5,Nordeste,SUV,Comercial,Intermediaria,9,631.38,64.463898
72184,0.2488,56,8,Sul,SUV,Particular,Intermediaria,8,404.53,100.64706399999999
72185,0.4551,53,10,Sul,Picape,Particular,Basica,0,550.56,250.55985599999997
72186,0.6849,50,11,Sudeste,Picape,Particular,Basica,4,691.03,473.28644699999995
72187,0.7555,39,2,Sul,SUV,Particular,Intermediaria,6,479.19,362.02804499999996
72188,0.9661,51,13,Sudeste,Picape,Particular,Completa,6,992.75,959.095775
72189,0.388,36,4,Sul,Hatch,Particular,Completa,7,384.84,149.31792
72190,0.3388,54,6,Centro-Oeste,SUV,Particular,Basica,9,295.45,100.09845999999999
72191,0.4687,24,7,Sudeste,Hatch,Particular,Completa,1,758.43,355.476141
72192,0.7035,29,7,Sul,Sedan,Particular,Basica,6,430.2,302.6457
72193,0.2069,36,16,Sudeste,Utilitario,Particular,Completa,7,587.17,121.485473
72194,0.4367,42,8,Sul,SUV,Comercial,Basica,5,422.29,184.414043
72195,0.9478,44,11,Sudeste,Sedan,Particular,Intermediaria,7,465.45,441.15351
72196,0.7081,51,4,Sudeste,SUV,Particular,Intermediaria,9,378.79,268.221199
72197,0.1691,46,6,Sudeste,SUV,Particular,Completa,5,456.65,77.219515
72198,0.6003,41,3,Sudeste,Sedan,Particular,Basica,8,336.72,202.133016
72199,0.258,50,1,Nordeste,SUV,Particular,Intermediaria,3,602.54,155.45532
72200,0.6285,41,7,Sul,Hatch,Particular,Completa,0,555.23,348.96205499999996
72201,0.2346,43,7,Centro-Oeste,Hatch,Particular,Intermediaria,9,361.17,84.73048200000001
72202,0.7935,43,7,Sudeste,Picape,Particular,Intermediaria,5,506.24,401.70144
72203,0.7642,36,8,Nordeste,Sedan,Particular,Intermediaria,2,448.38,342.651996
72204,0.833,27,6,Sudeste,Sedan,Particular,Intermediaria,9,359.97,299.85501
72205,0.0913,48,8,Sul,Sedan,Particular,Intermediaria,2,551.75,50.37477500000001
72206,0.6245,46,5,Nordeste,Sedan,Particular,Basica,6,358.45,223.85202500000003
72207,0.832,18,4,Sul,Picape,Particular,Intermediaria,9,433.01,360.26432
72208,0.7705,66,13,Sudeste,Sedan,Particular,Basica,8,532.47,410.26813500000003
72209,0.6267,32,7,Sudeste,Hatch,Particular,Intermediaria,5,465.69,291.84792300000004
72210,0.7121,58,5,Sul,Sedan,Particular,Intermediaria,5,417.9,297.58658999999994
72211,0.9693,29,2,Nordeste,Hatch,Particular,Completa,5,432.38,419.105934
72212,0.7954,33,8,Sul,SUV,Particular,Basica,6,480.34,382.062436
72213,0.7994,55,2,Sul,Sedan,Particular,Completa,6,394.75,315.56315
72214,0.4601,43,6,Nordeste,Hatch,Particular,Completa,5,367.46,169.068346
72215,0.9779,28,2,Sul,SUV,Particular,Completa,10,407.52,398.513808
72216,0.6835,46,7,Sudeste,Utilitario,Particular,Intermediaria,1,817.66,558.8706099999999
72217,0.978,31,7,Sudeste,SUV,Particular,Basica,3,428.17,418.75026
72218,0.8381,46,6,Norte,Hatch,Particular,Intermediaria,6,298.26,249.97170599999998
72219,0.4771,36,2,Sudeste,SUV,Particular,Basica,8,401.86,191.727406
72220,0.1826,44,4,Sudeste,Picape,Particular,Intermediaria,2,724.14,132.22796400000001
72221,0.3906,51,10,Sudeste,Sedan,Particular,Completa,6,564.01,220.302306
72222,0.8103,52,3,Sudeste,Hatch,Comercial,Completa,7,733.8,594.59814
72223,0.3574,43,4,Sudeste,Sedan,Particular,Intermediaria,2,462.11,165.158114
72224,0.64,28,6,Nordeste,SUV,Particular,Basica,6,324.9,207.93599999999998
72225,0.4555,51,11,Sul,SUV,Particular,Basica,10,395.01,179.927055
72226,0.0948,34,18,Sudeste,Sedan,Particular,Intermediaria,0,795.35,75.39918
72227,0.5262,48,4,Sudeste,Sedan,Particular,Intermediaria,8,360.84,189.87400799999998
72228,0.4195,50,6,Sul,Hatch,Particular,Intermediaria,9,322.09,135.11675499999998
72229,0.733,41,3,Nordeste,Picape,Particular,Completa,1,800.71,586.92043
72230,0.8292,26,20,Sul,Sedan,Particular,Intermediaria,3,340.09,282.002628
72231,0.6898,53,11,Centro-Oeste,Hatch,Particular,Completa,10,451.05,311.13429
72232,0.546,52,5,Sul,Picape,Particular,Intermediaria,2,709.63,387.45798
72233,0.4849,52,3,Sudeste,Hatch,Particular,Completa,7,449.74,218.078926
72234,0.7424,18,6,Sudeste,Sedan,Comercial,Intermediaria,10,816.95,606.50368
72235,0.0884,32,5,Nordeste,SUV,Particular,Completa,1,582.37,51.481508000000005
72236,0.4395,36,4,Centro-Oeste,Hatch,Particular,Completa,8,470.05,206.586975
72237,0.3828,32,5,Sudeste,SUV,Comercial,Completa,2,934.6,357.76488
72238,0.2041,44,3,Sudeste,Hatch,Particular,Basica,3,482.36,98.44967600000001
72239,0.8885,37,5,Nordeste,Hatch,Particular,Intermediaria,10,202.05,179.521425
72240,0.4265,27,5,Sudeste,SUV,Particular,Intermediaria,3,577.49,246.299485
72241,0.678,49,5,Sudeste,SUV,Particular,Basica,7,476.33,322.95174000000003
72242,0.6489,33,5,Sudeste,Sedan,Particular,Intermediaria,0,670.7,435.21723000000003
72243,0.1298,31,1,Sudeste,SUV,Particular,Intermediaria,3,637.49,82.746202
72244,0.6411,40,14,Sudeste,Utilitario,Comercial,Intermediaria,0,1046.79,671.097069
72245,0.1036,36,3,Sudeste,Hatch,Particular,Basica,3,378.09,39.170123999999994
72246,0.7454,28,20,Centro-Oeste,Sedan,Particular,Completa,1,698.0,520.2891999999999
72247,0.8828,32,14,Nordeste,SUV,Particular,Intermediaria,3,462.64,408.418592
72248,0.27,56,4,Nordeste,Sedan,Particular,Intermediaria,4,591.31,159.6537
72249,0.4646,20,7,Sudeste,Hatch,Particular,Intermediaria,6,513.41,238.530286
72250,0.4942,62,14,Centro-Oeste,Sedan,Particular,Completa,8,493.9,244.08538
72251,0.9388,49,8,Sul,Sedan,Particular,Basica,5,329.49,309.325212
72252,0.9246,26,6,Sudeste,Hatch,Particular,Intermediaria,7,470.39,434.922594
72253,0.2132,42,7,Sudeste,Picape,Particular,Intermediaria,1,783.13,166.963316
72254,0.7693,71,10,Centro-Oeste,Sedan,Particular,Basica,4,514.17,395.550981
72255,0.5391,78,8,Nordeste,SUV,Particular,Basica,6,462.5,249.33375
72256,0.6429,52,17,Sudeste,Hatch,Particular,Completa,1,847.36,544.767744
72257,0.3945,46,2,Nordeste,Hatch,Particular,Intermediaria,0,455.48,179.68686000000002
72258,0.1456,49,5,Nordeste,Hatch,Particular,Intermediaria,5,324.1,47.18896000000001
72259,0.4333,42,4,Sul,Picape,Particular,Intermediaria,4,620.21,268.73699300000004
72260,0.2928,50,9,Sudeste,Picape,Particular,Basica,3,524.62,153.608736
72261,0.7974,31,10,Sudeste,Sedan,Particular,Completa,6,537.15,428.32340999999997
72262,0.2165,39,2,Nordeste,Picape,Particular,Intermediaria,3,507.67,109.910555
72263,0.4439,42,0,Nordeste,SUV,Particular,Basica,7,326.44,144.90671600000002
72264,0.0855,59,2,Sudeste,Utilitario,Particular,Completa,5,616.35,52.697925000000005
72265,0.5484,35,4,Sul,Sedan,Particular,Intermediaria,1,514.54,282.17373599999996
72266,0.1934,58,6,Centro-Oeste,SUV,Particular,Completa,2,610.63,118.09584199999999
72267,0.273,28,3,Sul,Sedan,Comercial,Intermediaria,4,656.87,179.32551
72268,0.5475,38,2,Sudeste,Hatch,Particular,Intermediaria,2,457.68,250.5798
72269,0.8644,53,8,Nordeste,SUV,Particular,Intermediaria,1,714.66,617.7521039999999
72270,0.724,42,3,Nordeste,Hatch,Particular,Completa,5,365.3,264.4772
72271,0.9015,41,1,Sul,Hatch,Particular,Intermediaria,8,260.01,234.399015
72272,0.47,38,5,Sudeste,Sedan,Particular,Completa,8,355.47,167.0709
72273,0.7354,42,8,Sudeste,Picape,Particular,Basica,4,488.98,359.59589200000005
72274,0.4629,26,19,Centro-Oeste,SUV,Comercial,Completa,4,957.46,443.208234
72275,0.9633,54,9,Norte,Hatch,Particular,Intermediaria,2,581.75,560.399775
72276,0.8148,52,14,Sudeste,SUV,Particular,Basica,3,588.02,479.11869599999994
72277,0.8465,54,8,Norte,Hatch,Comercial,Completa,5,726.64,615.10076
72278,0.9582,27,8,Nordeste,SUV,Particular,Completa,4,621.75,595.76085
72279,0.7657,28,1,Sudeste,Hatch,Particular,Completa,6,441.99,338.43174300000004
72280,0.2868,36,3,Sudeste,Sedan,Comercial,Basica,3,589.03,168.93380399999998
72281,0.974,49,11,Sul,Sedan,Particular,Basica,1,434.58,423.28092
72282,0.0958,44,6,Sudeste,SUV,Particular,Intermediaria,5,445.06,42.636748
72283,0.7442,39,5,Norte,Picape,Particular,Basica,4,451.66,336.125372
72284,0.9604,46,2,Sudeste,Hatch,Comercial,Basica,9,418.51,401.937004
72285,0.6087,28,3,Sudeste,Utilitario,Particular,Completa,1,985.81,600.062547
72286,0.3426,37,11,Sudeste,SUV,Particular,Basica,7,466.75,159.90855000000002
72287,0.5961,46,1,Sudeste,Picape,Particular,Basica,3,636.78,379.58455799999996
72288,0.725,30,9,Nordeste,Picape,Particular,Completa,4,501.96,363.921
72289,0.6763,43,3,Sudeste,Picape,Particular,Intermediaria,4,497.28,336.31046399999997
72290,0.4735,50,6,Sul,Picape,Particular,Basica,3,655.5,310.37924999999996
72291,0.352,23,10,Sudeste,SUV,Particular,Completa,2,1022.61,359.95871999999997
72292,0.3581,50,2,Sudeste,Sedan,Comercial,Completa,5,648.44,232.206364
72293,0.3178,49,15,Sudeste,Sedan,Particular,Basica,7,383.12,121.755536
72294,0.8105,48,10,Nordeste,Hatch,Particular,Completa,1,446.13,361.588365
72295,0.2296,31,6,Sudeste,Sedan,Particular,Completa,5,634.87,145.766152
72296,0.7653,18,5,Nordeste,Picape,Comercial,Intermediaria,5,985.76,754.402128
72297,0.2333,45,18,Sudeste,Picape,Particular,Basica,7,407.86,95.153738
72298,0.8429,46,17,Sudeste,Sedan,Particular,Completa,1,854.84,720.544636
72299,0.9402,51,10,Sudeste,Hatch,Particular,Basica,3,414.96,390.145392
72300,0.1901,49,9,Sul,SUV,Particular,Completa,8,438.34,83.32843399999999
72301,0.9003,43,3,Sudeste,SUV,Particular,Basica,3,684.0,615.8052
72302,0.2818,35,3,Nordeste,Sedan,Particular,Intermediaria,5,450.02,126.815636
72303,0.9635,26,15,Sudeste,SUV,Particular,Intermediaria,0,674.2,649.5917000000001
72304,0.1132,41,20,Sudeste,Hatch,Particular,Intermediaria,5,359.94,40.745208
72305,0.5738,29,7,Sudeste,Sedan,Particular,Basica,8,411.59,236.17034199999998
72306,0.2598,46,7,Nordeste,Hatch,Particular,Intermediaria,7,302.12,78.490776
72307,0.651,41,1,Nordeste,Sedan,Particular,Completa,7,395.83,257.68533
72308,0.7355,35,6,Sudeste,Picape,Particular,Basica,8,473.49,348.25189500000005
72309,0.4778,30,3,Sudeste,Picape,Particular,Basica,6,391.11,186.87235800000002
72310,0.5682,47,2,Sudeste,Sedan,Particular,Intermediaria,1,655.46,372.43237200000004
72311,0.9577,65,3,Centro-Oeste,SUV,Particular,Intermediaria,3,577.25,552.832325
72312,0.9413,27,20,Nordeste,Sedan,Particular,Intermediaria,7,389.07,366.231591
72313,0.679,45,12,Centro-Oeste,SUV,Particular,Intermediaria,3,742.9,504.4291
72314,0.3809,28,7,Sudeste,Picape,Particular,Intermediaria,6,426.06,162.286254
72315,0.6817,44,2,Sudeste,Sedan,Comercial,Basica,1,673.23,458.940891
72316,0.3801,36,16,Sul,SUV,Particular,Intermediaria,8,292.81,111.297081
72317,0.524,27,4,Sul,SUV,Particular,Completa,6,594.97,311.76428000000004
72318,0.4586,47,7,Sudeste,Hatch,Comercial,Basica,4,600.82,275.53605200000004
72319,0.519,58,18,Sudeste,Utilitario,Particular,Intermediaria,10,404.68,210.02892
72320,0.3921,39,19,Nordeste,Utilitario,Particular,Basica,0,547.28,214.58848799999998
72321,0.2499,31,4,Sudeste,SUV,Particular,Completa,1,901.27,225.227373
72322,0.9163,44,10,Sudeste,Hatch,Comercial,Basica,4,550.32,504.25821600000006
72323,0.4103,52,14,Nordeste,Sedan,Particular,Completa,3,597.73,245.24861900000002
72324,0.7298,52,1,Sudeste,SUV,Particular,Intermediaria,3,596.0,434.9608
72325,0.2397,34,3,Norte,Hatch,Particular,Completa,5,517.71,124.095087
72326,0.8883,47,3,Nordeste,SUV,Particular,Intermediaria,0,557.56,495.28054799999995
72327,0.5551,26,20,Sudeste,SUV,Comercial,Basica,7,591.51,328.34720100000004
72328,0.9238,37,10,Sudeste,SUV,Particular,Completa,2,789.04,728.9151519999999
72329,0.9988,29,2,Centro-Oeste,Picape,Particular,Completa,7,535.54,534.897352
72330,0.8877,59,9,Sudeste,SUV,Comercial,Intermediaria,7,724.74,643.351698
72331,0.9209,31,4,Sudeste,Sedan,Particular,Completa,4,537.0,494.5233
72332,0.8594,34,4,Sudeste,SUV,Comercial,Completa,1,663.15,569.91111
72333,0.2897,79,7,Sudeste,SUV,Particular,Completa,8,564.06,163.40818199999998
72334,0.4424,26,7,Sul,Picape,Particular,Basica,7,360.56,159.511744
72335,0.6295,27,4,Sudeste,Utilitario,Particular,Intermediaria,1,525.44,330.76448
72336,0.701,46,15,Sudeste,Hatch,Particular,Basica,8,330.65,231.78564999999998
72337,0.148,37,1,Sudeste,Utilitario,Particular,Basica,0,624.33,92.40084
72338,0.1531,33,4,Norte,SUV,Particular,Intermediaria,2,579.95,88.79034500000002
72339,0.4681,50,7,Sul,Hatch,Particular,Completa,7,465.26,217.788206
72340,0.9686,33,11,Sudeste,SUV,Comercial,Basica,2,927.7,898.5702200000001
72341,0.3869,22,7,Sudeste,Hatch,Particular,Intermediaria,3,809.74,313.288406
72342,0.6521,25,5,Sudeste,Picape,Particular,Intermediaria,4,646.99,421.902179
72343,0.7249,18,7,Nordeste,Sedan,Particular,Basica,5,527.21,382.174529
72344,0.7261,41,5,Sudeste,Sedan,Particular,Basica,8,310.27,225.28704699999997
